geneName,module,gene_biotype,hgnc_symbol,module.char,mod.color
ENSG00000171700,4,protein_coding,RGS19,04,yellow
ENSG00000171703,3,protein_coding,TCEA2,03,brown
ENSG00000171766,0,protein_coding,GATM,00,grey
ENSG00000171813,1,protein_coding,PWWP2B,01,turquoise
ENSG00000171848,9,protein_coding,RRM2,09,magenta
ENSG00000171914,0,protein_coding,TLN2,00,grey
ENSG00000171931,3,protein_coding,FBXW10,03,brown
ENSG00000171953,9,protein_coding,ATPAF2,09,magenta
ENSG00000171988,0,protein_coding,JMJD1C,00,grey
ENSG00000172086,5,protein_coding,KRCC1,05,green
ENSG00000172116,0,protein_coding,CD8B,00,grey
ENSG00000172146,0,protein_coding,OR1A1,00,grey
ENSG00000172159,1,protein_coding,FRMD3,01,turquoise
ENSG00000172215,0,protein_coding,CXCR6,00,grey
ENSG00000172239,8,protein_coding,PAIP1,08,pink
ENSG00000172262,0,protein_coding,ZNF131,00,grey
ENSG00000172264,0,protein_coding,MACROD2,00,grey
ENSG00000172292,0,protein_coding,CERS6,00,grey
ENSG00000172348,0,protein_coding,RCAN2,00,grey
ENSG00000172458,5,protein_coding,IL17D,05,green
ENSG00000172500,8,protein_coding,FIBP,08,pink
ENSG00000172531,8,protein_coding,PPP1CA,08,pink
ENSG00000172716,4,protein_coding,SLFN11,04,yellow
ENSG00000172725,7,protein_coding,CORO1B,07,black
ENSG00000172757,10,protein_coding,CFL1,10,purple
ENSG00000172794,0,protein_coding,RAB37,00,grey
ENSG00000172915,5,protein_coding,NBEA,05,green
ENSG00000173020,6,protein_coding,ADRBK1,06,red
ENSG00000173041,5,protein_coding,ZNF680,05,green
ENSG00000173198,4,protein_coding,CYSLTR1,04,yellow
ENSG00000173281,0,protein_coding,PPP1R3B,00,grey
ENSG00000173404,3,protein_coding,INSM1,03,brown
ENSG00000173540,7,protein_coding,GMPPB,07,black
ENSG00000173557,8,protein_coding,C2orf70,08,pink
ENSG00000173611,0,protein_coding,SCAI,00,grey
ENSG00000173726,5,protein_coding,TOMM20,05,green
ENSG00000173809,0,protein_coding,TDRD12,00,grey
ENSG00000173846,0,protein_coding,PLK3,00,grey
ENSG00000173848,5,protein_coding,NET1,05,green
ENSG00000173914,3,protein_coding,RBM4B,03,brown
ENSG00000173933,3,protein_coding,RBM4,03,brown
ENSG00000174652,1,protein_coding,ZNF266,01,turquoise
ENSG00000174695,2,protein_coding,TMEM167A,02,blue
ENSG00000174705,7,protein_coding,SH3PXD2B,07,black
ENSG00000174738,5,protein_coding,NR1D2,05,green
ENSG00000174808,0,protein_coding,BTC,00,grey
ENSG00000174844,5,protein_coding,DNAH12,05,green
ENSG00000174871,2,protein_coding,CNIH2,02,blue
ENSG00000174943,1,protein_coding,KCTD13,01,turquoise
ENSG00000174992,0,protein_coding,ZG16,00,grey
ENSG00000174996,6,protein_coding,KLC2,06,red
ENSG00000175063,9,protein_coding,UBE2C,09,magenta
ENSG00000175105,3,protein_coding,ZNF654,03,brown
ENSG00000175164,8,protein_coding,ABO,08,pink
ENSG00000175166,2,protein_coding,PSMD2,02,blue
ENSG00000175220,7,protein_coding,ARHGAP1,07,black
ENSG00000175318,3,protein_coding,GRAMD2,03,brown
ENSG00000175344,0,protein_coding,CHRNA7,00,grey
ENSG00000175445,4,protein_coding,LPL,04,yellow
ENSG00000175463,4,protein_coding,TBC1D10C,04,yellow
ENSG00000175489,4,protein_coding,LRRC25,04,yellow
ENSG00000175643,10,protein_coding,RMI2,10,purple
ENSG00000175691,0,protein_coding,ZNF77,00,grey
ENSG00000175782,0,protein_coding,SLC35E3,00,grey
ENSG00000175793,8,protein_coding,SFN,08,pink
ENSG00000175826,6,protein_coding,CTDNEP1,06,red
ENSG00000175857,9,protein_coding,GAPT,09,magenta
ENSG00000175895,5,protein_coding,PLEKHF2,05,green
ENSG00000176014,4,protein_coding,TUBB6,04,yellow
ENSG00000176046,1,protein_coding,NUPR1,01,turquoise
ENSG00000176087,7,protein_coding,SLC35A4,07,black
ENSG00000176124,3,protein_coding,DLEU1,03,brown
ENSG00000176171,5,protein_coding,BNIP3,05,green
ENSG00000176209,5,protein_coding,SMIM19,05,green
ENSG00000176222,1,protein_coding,ZNF404,01,turquoise
ENSG00000176393,2,protein_coding,RNPEP,02,blue
ENSG00000176401,1,protein_coding,EID2B,01,turquoise
ENSG00000176619,6,protein_coding,LMNB2,06,red
ENSG00000176641,0,protein_coding,RNF152,00,grey
ENSG00000176732,1,protein_coding,PFN4,01,turquoise
ENSG00000176842,0,protein_coding,IRX5,00,grey
ENSG00000176871,9,protein_coding,WSB2,09,magenta
ENSG00000176890,9,protein_coding,TYMS,09,magenta
ENSG00000176971,0,protein_coding,FIBIN,00,grey
ENSG00000177000,9,protein_coding,MTHFR,09,magenta
ENSG00000177030,0,protein_coding,DEAF1,00,grey
ENSG00000177096,7,protein_coding,FAM109B,07,black
ENSG00000177200,1,protein_coding,CHD9,01,turquoise
ENSG00000177302,2,protein_coding,TOP3A,02,blue
ENSG00000177374,0,protein_coding,HIC1,00,grey
ENSG00000177380,6,protein_coding,PPFIA3,06,red
ENSG00000177426,5,protein_coding,TGIF1,05,green
ENSG00000177508,0,protein_coding,IRX3,00,grey
ENSG00000177548,7,protein_coding,RABEP2,07,black
ENSG00000177575,4,protein_coding,CD163,04,yellow
ENSG00000177646,0,protein_coding,ACAD9,00,grey
ENSG00000177731,7,protein_coding,FLII,07,black
ENSG00000177868,5,protein_coding,CCDC23,05,green
ENSG00000177946,0,protein_coding,CENPBD1,00,grey
ENSG00000177989,1,protein_coding,ODF3B,01,turquoise
ENSG00000178075,5,protein_coding,GRAMD1C,05,green
ENSG00000178096,0,protein_coding,BOLA1,00,grey
ENSG00000178104,0,protein_coding,PDE4DIP,00,grey
ENSG00000178125,5,protein_coding,PPP1R42,05,green
ENSG00000178295,1,protein_coding,GEN1,01,turquoise
ENSG00000178425,0,protein_coding,NT5DC1,00,grey
ENSG00000178538,3,protein_coding,CA8,03,brown
ENSG00000178567,0,protein_coding,EPM2AIP1,00,grey
ENSG00000178695,5,protein_coding,KCTD12,05,green
ENSG00000178773,1,protein_coding,CPNE7,01,turquoise
ENSG00000178795,0,protein_coding,GDPD4,00,grey
ENSG00000178821,1,protein_coding,TMEM52,01,turquoise
ENSG00000178927,6,protein_coding,C17orf62,06,red
ENSG00000178965,5,protein_coding,ERICH3,05,green
ENSG00000178966,5,protein_coding,RMI1,05,green
ENSG00000178971,0,protein_coding,CTC1,00,grey
ENSG00000178999,9,protein_coding,AURKB,09,magenta
ENSG00000179058,3,protein_coding,C9orf50,03,brown
ENSG00000179094,1,protein_coding,PER1,01,turquoise
ENSG00000179097,5,protein_coding,HTR1F,05,green
ENSG00000179104,1,protein_coding,TMTC2,01,turquoise
ENSG00000179133,1,protein_coding,C10orf67,01,turquoise
ENSG00000179218,8,protein_coding,CALR,08,pink
ENSG00000179222,2,protein_coding,MAGED1,02,blue
ENSG00000179331,4,protein_coding,RAB39A,04,yellow
ENSG00000179363,0,protein_coding,TMEM31,00,grey
ENSG00000179399,0,protein_coding,GPC5,00,grey
ENSG00000179403,6,protein_coding,VWA1,06,red
ENSG00000179431,0,protein_coding,FJX1,00,grey
ENSG00000179476,0,protein_coding,C14orf28,00,grey
ENSG00000179598,3,protein_coding,PLD6,03,brown
ENSG00000179630,0,protein_coding,LACC1,00,grey
ENSG00000179632,8,protein_coding,MAF1,08,pink
ENSG00000179750,9,protein_coding,APOBEC3B,09,magenta
ENSG00000179820,6,protein_coding,MYADM,06,red
ENSG00000179833,3,protein_coding,SERTAD2,03,brown
ENSG00000179869,0,protein_coding,ABCA13,00,grey
ENSG00000179912,1,protein_coding,R3HDM2,01,turquoise
ENSG00000180061,4,protein_coding,TMEM150B,04,yellow
ENSG00000180198,7,protein_coding,RCC1,07,black
ENSG00000180447,0,protein_coding,GAS1,00,grey
ENSG00000180479,5,protein_coding,ZNF571,05,green
ENSG00000180481,1,protein_coding,GLIPR1L2,01,turquoise
ENSG00000180535,9,protein_coding,BHLHA15,09,magenta
ENSG00000180626,0,protein_coding,ZNF594,00,grey
ENSG00000180628,5,protein_coding,PCGF5,05,green
ENSG00000180730,3,protein_coding,SHISA2,03,brown
ENSG00000180758,0,protein_coding,GPR157,00,grey
ENSG00000180785,0,protein_coding,OR51E1,00,grey
ENSG00000180817,10,protein_coding,PPA1,10,purple
ENSG00000180822,1,protein_coding,PSMG4,01,turquoise
ENSG00000180879,10,protein_coding,SSR4,10,purple
ENSG00000181143,1,protein_coding,MUC16,01,turquoise
ENSG00000181374,11,protein_coding,CCL13,11,greenyellow
ENSG00000181555,3,protein_coding,SETD2,03,brown
ENSG00000181652,1,protein_coding,ATG9B,01,turquoise
ENSG00000181722,0,protein_coding,ZBTB20,00,grey
ENSG00000181789,2,protein_coding,COPG1,02,blue
ENSG00000181826,2,protein_coding,RELL1,02,blue
ENSG00000182040,0,protein_coding,USH1G,00,grey
ENSG00000182054,2,protein_coding,IDH2,02,blue
ENSG00000182185,0,protein_coding,RAD51B,00,grey
ENSG00000182199,11,protein_coding,SHMT2,11,greenyellow
ENSG00000182230,1,protein_coding,FAM153B,01,turquoise
ENSG00000182240,8,protein_coding,BACE2,08,pink
ENSG00000182264,5,protein_coding,IZUMO1,05,green
ENSG00000182481,2,protein_coding,KPNA2,02,blue
ENSG00000182544,7,protein_coding,MFSD5,07,black
ENSG00000182551,10,protein_coding,ADI1,10,purple
ENSG00000182568,3,protein_coding,SATB1,03,brown
ENSG00000182578,4,protein_coding,CSF1R,04,yellow
ENSG00000182584,7,protein_coding,ACTL10,07,black
ENSG00000182685,1,protein_coding,BRICD5,01,turquoise
ENSG00000182704,3,protein_coding,TSKU,03,brown
ENSG00000182809,7,protein_coding,CRIP2,07,black
ENSG00000182858,6,protein_coding,ALG12,06,red
ENSG00000182885,11,protein_coding,ADGRG3,11,greenyellow
ENSG00000182903,5,protein_coding,ZNF721,05,green
ENSG00000182916,0,protein_coding,TCEAL7,00,grey
ENSG00000182983,0,protein_coding,ZNF662,00,grey
ENSG00000182993,0,protein_coding,C12orf60,00,grey
ENSG00000183010,7,protein_coding,PYCR1,07,black
ENSG00000183019,4,protein_coding,MCEMP1,04,yellow
ENSG00000183091,3,protein_coding,NEB,03,brown
ENSG00000183134,8,protein_coding,PTGDR2,08,pink
ENSG00000183421,3,protein_coding,RIPK4,03,brown
ENSG00000183508,0,protein_coding,FAM46C,00,grey
ENSG00000183598,0,protein_coding,HIST2H3D,00,grey
ENSG00000183625,11,protein_coding,CCR3,11,greenyellow
ENSG00000183644,5,protein_coding,C11orf88,05,green
ENSG00000183684,7,protein_coding,ALYREF,07,black
ENSG00000183688,11,protein_coding,FAM101B,11,greenyellow
ENSG00000183734,1,protein_coding,ASCL2,01,turquoise
ENSG00000183775,0,protein_coding,KCTD16,00,grey
ENSG00000184117,9,protein_coding,NIPSNAP1,09,magenta
ENSG00000184164,8,protein_coding,CRELD2,08,pink
ENSG00000184220,5,protein_coding,CMSS1,05,green
ENSG00000184221,11,protein_coding,OLIG1,11,greenyellow
ENSG00000184307,0,protein_coding,ZDHHC23,00,grey
ENSG00000184347,0,protein_coding,SLIT3,00,grey
ENSG00000184357,9,protein_coding,HIST1H1B,09,magenta
ENSG00000184363,7,protein_coding,PKP3,07,black
ENSG00000184368,0,protein_coding,MAP7D2,00,grey
ENSG00000184497,0,protein_coding,TMEM255B,00,grey
ENSG00000184500,3,protein_coding,PROS1,03,brown
ENSG00000184530,0,protein_coding,C6orf58,00,grey
ENSG00000184640,6,protein_coding,SEPT9,06,red
ENSG00000184661,9,protein_coding,CDCA2,09,magenta
ENSG00000184677,3,protein_coding,ZBTB40,03,brown
ENSG00000184708,0,protein_coding,EIF4ENIF1,00,grey
ENSG00000184709,7,protein_coding,LRRC26,07,black
ENSG00000184916,3,protein_coding,JAG2,03,brown
ENSG00000185000,7,protein_coding,DGAT1,07,black
ENSG00000185002,0,protein_coding,RFX6,00,grey
ENSG00000185129,1,protein_coding,PURA,01,turquoise
ENSG00000185156,6,protein_coding,MFSD6L,06,red
ENSG00000185158,5,protein_coding,LRRC37B,05,green
ENSG00000185201,4,protein_coding,IFITM2,04,yellow
ENSG00000185252,0,protein_coding,ZNF74,00,grey
ENSG00000185267,1,protein_coding,CDNF,01,turquoise
ENSG00000185272,1,protein_coding,RBM11,01,turquoise
ENSG00000185291,4,protein_coding,IL3RA,04,yellow
ENSG00000185298,7,protein_coding,CCDC137,07,black
ENSG00000185303,11,protein_coding,SFTPA2,11,greenyellow
ENSG00000185340,6,protein_coding,GAS2L1,06,red
ENSG00000185432,5,protein_coding,METTL7A,05,green
ENSG00000185453,0,protein_coding,C19orf68,00,grey
ENSG00000185467,5,protein_coding,KPNA7,05,green
ENSG00000185480,2,protein_coding,PARPBP,02,blue
ENSG00000185518,0,protein_coding,SV2B,00,grey
ENSG00000185585,3,protein_coding,OLFML2A,03,brown
ENSG00000185630,5,protein_coding,PBX1,05,green
ENSG00000185634,6,protein_coding,SHC4,06,red
ENSG00000185658,3,protein_coding,BRWD1,03,brown
ENSG00000185664,0,protein_coding,PMEL,00,grey
ENSG00000185668,3,protein_coding,POU3F1,03,brown
ENSG00000185721,10,protein_coding,DRG1,10,purple
ENSG00000185739,0,protein_coding,SRL,00,grey
ENSG00000185803,8,protein_coding,SLC52A2,08,pink
ENSG00000185869,5,protein_coding,ZNF829,05,green
ENSG00000185924,3,protein_coding,RTN4RL1,03,brown
ENSG00000185946,1,protein_coding,RNPC3,01,turquoise
ENSG00000186106,5,protein_coding,ANKRD46,05,green
ENSG00000186166,1,protein_coding,CCDC84,01,turquoise
ENSG00000186188,4,protein_coding,FFAR4,04,yellow
ENSG00000186193,0,protein_coding,SAPCD2,00,grey
ENSG00000186409,1,protein_coding,CCDC30,01,turquoise
ENSG00000186472,1,protein_coding,PCLO,01,turquoise
ENSG00000186529,1,protein_coding,CYP4F3,01,turquoise
ENSG00000186532,0,protein_coding,SMYD4,00,grey
ENSG00000186910,7,protein_coding,SERPINA11,07,black
ENSG00000187097,2,protein_coding,ENTPD5,02,blue
ENSG00000187116,11,protein_coding,LILRA5,11,greenyellow
ENSG00000187134,3,protein_coding,AKR1C1,03,brown
ENSG00000187231,0,protein_coding,SESTD1,00,grey
ENSG00000187240,0,protein_coding,DYNC2H1,00,grey
ENSG00000187257,1,protein_coding,RSBN1L,01,turquoise
ENSG00000187391,1,protein_coding,MAGI2,01,turquoise
ENSG00000187486,0,protein_coding,KCNJ11,00,grey
ENSG00000187581,5,protein_coding,COX8C,05,green
ENSG00000187688,4,protein_coding,TRPV2,04,yellow
ENSG00000187783,0,protein_coding,TMEM72,00,grey
ENSG00000187833,0,protein_coding,C2orf78,00,grey
ENSG00000187840,11,protein_coding,EIF4EBP1,11,greenyellow
ENSG00000187889,1,protein_coding,C1orf168,01,turquoise
ENSG00000187905,1,protein_coding,LRRC74B,01,turquoise
ENSG00000187955,0,protein_coding,COL14A1,00,grey
ENSG00000188112,1,protein_coding,C6orf132,01,turquoise
ENSG00000188177,1,protein_coding,ZC3H6,01,turquoise
ENSG00000188266,0,protein_coding,HYKK,00,grey
ENSG00000188305,9,protein_coding,C19orf35,09,magenta
ENSG00000188321,3,protein_coding,ZNF559,03,brown
ENSG00000188389,0,protein_coding,PDCD1,00,grey
ENSG00000188404,10,protein_coding,SELL,10,purple
ENSG00000188486,6,protein_coding,H2AFX,06,red
ENSG00000188493,2,protein_coding,C19orf54,02,blue
ENSG00000188536,10,protein_coding,HBA2,10,purple
ENSG00000188596,1,protein_coding,CFAP54,01,turquoise
ENSG00000188643,8,protein_coding,S100A16,08,pink
ENSG00000188760,8,protein_coding,TMEM198,08,pink
ENSG00000188761,8,protein_coding,BCL2L15,08,pink
ENSG00000188786,2,protein_coding,MTF1,02,blue
ENSG00000188868,3,protein_coding,ZNF563,03,brown
ENSG00000189042,0,protein_coding,ZNF567,00,grey
ENSG00000189057,2,protein_coding,FAM111B,02,blue
ENSG00000189068,11,protein_coding,VSTM1,11,greenyellow
ENSG00000189180,5,protein_coding,ZNF33A,05,green
ENSG00000189325,0,protein_coding,C6orf222,00,grey
ENSG00000189334,8,protein_coding,S100A14,08,pink
ENSG00000189377,10,protein_coding,CXCL17,10,purple
ENSG00000196081,9,protein_coding,ZNF724P,09,magenta
ENSG00000196104,3,protein_coding,SPOCK3,03,brown
ENSG00000196118,1,protein_coding,C16orf93,01,turquoise
ENSG00000196166,0,protein_coding,C8orf86,00,grey
ENSG00000196182,6,protein_coding,STK40,06,red
ENSG00000196199,1,protein_coding,MPHOSPH8,01,turquoise
ENSG00000196220,1,protein_coding,SRGAP3,01,turquoise
ENSG00000196230,11,protein_coding,TUBB,11,greenyellow
ENSG00000196267,0,protein_coding,ZNF836,00,grey
ENSG00000196275,1,protein_coding,GTF2IRD2,01,turquoise
ENSG00000196323,0,protein_coding,ZBTB44,00,grey
ENSG00000196329,9,protein_coding,GIMAP5,09,magenta
ENSG00000196372,5,protein_coding,ASB13,05,green
ENSG00000196381,7,protein_coding,ZNF781,07,black
ENSG00000196417,0,protein_coding,ZNF765,00,grey
ENSG00000196482,3,protein_coding,ESRRG,03,brown
ENSG00000196581,0,protein_coding,AJAP1,00,grey
ENSG00000196597,0,protein_coding,ZNF782,00,grey
ENSG00000196653,0,protein_coding,ZNF502,00,grey
ENSG00000196670,0,protein_coding,ZFP62,00,grey
ENSG00000196678,0,protein_coding,ERI2,00,grey
ENSG00000196724,0,protein_coding,ZNF418,00,grey
ENSG00000196739,1,protein_coding,COL27A1,01,turquoise
ENSG00000196743,4,protein_coding,GM2A,04,yellow
ENSG00000196812,0,protein_coding,ZSCAN16,00,grey
ENSG00000196839,2,protein_coding,ADA,02,blue
ENSG00000196914,0,protein_coding,ARHGEF12,00,grey
ENSG00000196923,6,protein_coding,PDLIM7,06,red
ENSG00000196924,4,protein_coding,FLNA,04,yellow
ENSG00000197016,0,protein_coding,ZNF470,00,grey
ENSG00000197044,0,protein_coding,ZNF441,00,grey
ENSG00000197046,5,protein_coding,SIGLEC15,05,green
ENSG00000197063,1,protein_coding,MAFG,01,turquoise
ENSG00000197111,1,protein_coding,PCBP2,01,turquoise
ENSG00000197150,6,protein_coding,ABCB8,06,red
ENSG00000197168,5,protein_coding,NEK5,05,green
ENSG00000197208,3,protein_coding,SLC22A4,03,brown
ENSG00000197217,2,protein_coding,ENTPD4,02,blue
ENSG00000197226,6,protein_coding,TBC1D9B,06,red
ENSG00000197256,6,protein_coding,KANK2,06,red
ENSG00000197324,6,protein_coding,LRP10,06,red
ENSG00000197355,4,protein_coding,UAP1L1,04,yellow
ENSG00000197385,0,protein_coding,ZNF860,00,grey
ENSG00000197408,3,protein_coding,CYP2B6,03,brown
ENSG00000197451,8,protein_coding,HNRNPAB,08,pink
ENSG00000197461,1,protein_coding,PDGFA,01,turquoise
ENSG00000197471,4,protein_coding,SPN,04,yellow
ENSG00000197565,0,protein_coding,COL4A6,00,grey
ENSG00000197586,7,protein_coding,ENTPD6,07,black
ENSG00000197603,3,protein_coding,C5orf42,03,brown
ENSG00000197629,4,protein_coding,MPEG1,04,yellow
ENSG00000197632,8,protein_coding,SERPINB2,08,pink
ENSG00000197653,1,protein_coding,DNAH10,01,turquoise
ENSG00000197702,5,protein_coding,PARVA,05,green
ENSG00000197747,10,protein_coding,S100A10,10,purple
ENSG00000197776,5,protein_coding,KLHDC1,05,green
ENSG00000197785,2,protein_coding,ATAD3A,02,blue
ENSG00000197841,0,protein_coding,ZNF181,00,grey
ENSG00000197857,1,protein_coding,ZNF44,01,turquoise
ENSG00000197858,7,protein_coding,GPAA1,07,black
ENSG00000197879,7,protein_coding,MYO1C,07,black
ENSG00000197889,1,protein_coding,MEIG1,01,turquoise
ENSG00000197893,2,protein_coding,NRAP,02,blue
ENSG00000197905,8,protein_coding,TEAD4,08,pink
ENSG00000197912,1,protein_coding,SPG7,01,turquoise
ENSG00000197930,2,protein_coding,ERO1L,02,blue
ENSG00000197965,2,protein_coding,MPZL1,02,blue
ENSG00000197971,0,protein_coding,MBP,00,grey
ENSG00000198040,5,protein_coding,ZNF84,05,green
ENSG00000198053,4,protein_coding,SIRPA,04,yellow
ENSG00000198055,6,protein_coding,GRK6,06,red
ENSG00000198125,3,protein_coding,MB,03,brown
ENSG00000198331,9,protein_coding,HYLS1,09,magenta
ENSG00000198355,3,protein_coding,PIM3,03,brown
ENSG00000198369,3,protein_coding,SPRED2,03,brown
ENSG00000198382,0,protein_coding,UVRAG,00,grey
ENSG00000198393,3,protein_coding,ZNF26,03,brown
ENSG00000198440,3,protein_coding,ZNF583,03,brown
ENSG00000198455,2,protein_coding,ZXDB,02,blue
ENSG00000198467,1,protein_coding,TPM2,01,turquoise
ENSG00000198488,8,protein_coding,B3GNT6,08,pink
ENSG00000198492,2,protein_coding,YTHDF2,02,blue
ENSG00000198535,2,protein_coding,C2CD4A,02,blue
ENSG00000198561,2,protein_coding,CTNND1,02,blue
ENSG00000198604,1,protein_coding,BAZ1A,01,turquoise
ENSG00000198633,0,protein_coding,ZNF534,00,grey
ENSG00000198642,5,protein_coding,KLHL9,05,green
ENSG00000198682,4,protein_coding,PAPSS2,04,yellow
ENSG00000198715,6,protein_coding,GLMP,06,red
ENSG00000198719,3,protein_coding,DLL1,03,brown
ENSG00000198722,6,protein_coding,UNC13B,06,red
ENSG00000198736,7,protein_coding,MSRB1,07,black
ENSG00000198792,7,protein_coding,TMEM184B,07,black
ENSG00000198805,9,protein_coding,PNP,09,magenta
ENSG00000198814,2,protein_coding,GK,02,blue
ENSG00000198826,6,protein_coding,ARHGAP11A,06,red
ENSG00000198829,2,protein_coding,SUCNR1,02,blue
ENSG00000198841,0,protein_coding,KTI12,00,grey
ENSG00000198856,10,protein_coding,OSTC,10,purple
ENSG00000198876,2,protein_coding,DCAF12,02,blue
ENSG00000198901,9,protein_coding,PRC1,09,magenta
ENSG00000198915,0,protein_coding,RASGEF1A,00,grey
ENSG00000198939,3,protein_coding,ZFP2,03,brown
ENSG00000198951,7,protein_coding,NAGA,07,black
ENSG00000198959,2,protein_coding,TGM2,02,blue
ENSG00000203760,9,protein_coding,CENPW,09,magenta
ENSG00000203791,5,protein_coding,METTL10,05,green
ENSG00000203950,1,protein_coding,FAM127B,01,turquoise
ENSG00000203985,1,protein_coding,LDLRAD1,01,turquoise
ENSG00000203995,0,protein_coding,ZYG11A,00,grey
ENSG00000204120,5,protein_coding,GIGYF2,05,green
ENSG00000204160,6,protein_coding,ZDHHC18,06,red
ENSG00000204161,4,protein_coding,C10orf128,04,yellow
ENSG00000204175,0,protein_coding,GPRIN2,00,grey
ENSG00000204361,1,protein_coding,NXPE2,01,turquoise
ENSG00000204410,1,protein_coding,MSH5,01,turquoise
ENSG00000204438,1,protein_coding,GPANK1,01,turquoise
ENSG00000204482,4,protein_coding,LST1,04,yellow
ENSG00000204516,4,protein_coding,MICB,04,yellow
ENSG00000204599,0,protein_coding,TRIM39,00,grey
ENSG00000204655,0,protein_coding,MOG,00,grey
ENSG00000204928,5,protein_coding,GRXCR2,05,green
ENSG00000205302,4,protein_coding,SNX2,04,yellow
ENSG00000205420,9,protein_coding,KRT6A,09,magenta
ENSG00000205436,0,protein_coding,EXOC3L4,00,grey
ENSG00000205659,0,protein_coding,LIN52,00,grey
ENSG00000205667,0,protein_coding,ARSH,00,grey
ENSG00000205846,4,protein_coding,CLEC6A,04,yellow
ENSG00000205856,10,protein_coding,C22orf42,10,purple
ENSG00000206026,0,protein_coding,SMIM21,00,grey
ENSG00000206069,8,protein_coding,TMEM211,08,pink
ENSG00000206073,8,protein_coding,SERPINB4,08,pink
ENSG00000206199,5,protein_coding,ANKUB1,05,green
ENSG00000206530,5,protein_coding,CFAP44,05,green
ENSG00000213185,7,protein_coding,FAM24B,07,black
ENSG00000213339,1,protein_coding,QTRT1,01,turquoise
ENSG00000213347,9,protein_coding,MXD3,09,magenta
ENSG00000213366,1,protein_coding,GSTM2,01,turquoise
ENSG00000213445,11,protein_coding,SIPA1,11,greenyellow
ENSG00000213551,7,protein_coding,DNAJC9,07,black
ENSG00000213585,10,protein_coding,VDAC1,10,purple
ENSG00000213654,6,protein_coding,GPSM3,06,red
ENSG00000213809,0,protein_coding,KLRK1,00,grey
ENSG00000213923,1,protein_coding,CSNK1E,01,turquoise
ENSG00000214087,1,protein_coding,ARL16,01,turquoise
ENSG00000214128,0,protein_coding,TMEM213,00,grey
ENSG00000214595,3,protein_coding,EML6,03,brown
ENSG00000214711,8,protein_coding,CAPN14,08,pink
ENSG00000214872,0,protein_coding,SMTNL1,00,grey
ENSG00000214941,5,protein_coding,ZSWIM7,05,green
ENSG00000214954,1,protein_coding,LRRC69,01,turquoise
ENSG00000215712,2,protein_coding,TMEM242,02,blue
ENSG00000220008,11,protein_coding,LINGO3,11,greenyellow
ENSG00000220201,1,protein_coding,ZGLP1,01,turquoise
ENSG00000221869,0,protein_coding,CEBPD,00,grey
ENSG00000221955,7,protein_coding,SLC12A8,07,black
ENSG00000225556,1,protein_coding,C2CD4D,01,turquoise
ENSG00000226479,0,protein_coding,TMEM185B,00,grey
ENSG00000226979,0,protein_coding,LTA,00,grey
ENSG00000228716,2,protein_coding,DHFR,02,blue
ENSG00000229474,0,protein_coding,PATL2,00,grey
ENSG00000230510,0,protein_coding,PPP5D1,00,grey
ENSG00000230873,1,protein_coding,STMND1,01,turquoise
ENSG00000233436,0,protein_coding,BTBD18,00,grey
ENSG00000234965,7,protein_coding,SHISA8,07,black
ENSG00000235162,5,protein_coding,C12orf75,05,green
ENSG00000237649,2,protein_coding,KIFC1,02,blue
ENSG00000237765,5,protein_coding,FAM200B,05,green
ENSG00000239264,7,protein_coding,TXNDC5,07,black
ENSG00000239306,6,protein_coding,RBM14,06,red
ENSG00000239605,0,protein_coding,C2orf61,00,grey
ENSG00000239672,10,protein_coding,NME1,10,purple
ENSG00000239697,4,protein_coding,TNFSF12,04,yellow
ENSG00000239961,0,protein_coding,LILRA4,00,grey
ENSG00000240038,1,protein_coding,AMY2B,01,turquoise
ENSG00000240403,0,protein_coding,KIR3DL2,00,grey
ENSG00000240972,0,protein_coding,MIF,00,grey
ENSG00000241553,11,protein_coding,ARPC4,11,greenyellow
ENSG00000242114,10,protein_coding,MTFP1,10,purple
ENSG00000242366,0,protein_coding,UGT1A8,00,grey
ENSG00000242372,10,protein_coding,EIF6,10,purple
ENSG00000242852,5,protein_coding,ZNF709,05,green
ENSG00000243244,4,protein_coding,STON1,04,yellow
ENSG00000243811,0,protein_coding,APOBEC3D,00,grey
ENSG00000244038,2,protein_coding,DDOST,02,blue
ENSG00000244482,4,protein_coding,LILRA6,04,yellow
ENSG00000244734,10,protein_coding,HBB,10,purple
ENSG00000247596,11,protein_coding,TWF2,11,greenyellow
ENSG00000247746,1,protein_coding,USP51,01,turquoise
ENSG00000248329,3,protein_coding,APELA,03,brown
ENSG00000248333,1,protein_coding,CDK11B,01,turquoise
ENSG00000248712,1,protein_coding,CCDC153,01,turquoise
ENSG00000249242,3,protein_coding,TMEM150C,03,brown
ENSG00000250254,0,protein_coding,PTTG2,00,grey
ENSG00000250479,6,protein_coding,CHCHD10,06,red
ENSG00000253276,1,protein_coding,CCDC71L,01,turquoise
ENSG00000253304,0,protein_coding,TMEM200B,00,grey
ENSG00000253305,0,protein_coding,PCDHGB6,00,grey
ENSG00000253457,0,protein_coding,SMIM18,00,grey
ENSG00000253729,3,protein_coding,PRKDC,03,brown
ENSG00000254535,0,protein_coding,PABPC4L,00,grey
ENSG00000254726,0,protein_coding,MEX3A,00,grey
ENSG00000254986,7,protein_coding,DPP3,07,black
ENSG00000255112,5,protein_coding,CHMP1B,05,green
